"No. linea - archivo original","No. linea - archivo registros erroneos","No. columna","Nombre Columna","detalle error"
1616,1616,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1617,1617,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1618,1618,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1619,1619,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1620,1620,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1621,1621,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1622,1622,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1623,1623,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1624,1624,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1625,1625,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1626,1626,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1627,1627,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1628,1628,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1629,1629,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1630,1630,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1631,1631,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1632,1632,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1633,1633,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1634,1634,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1635,1635,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1636,1636,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1637,1637,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1638,1638,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1639,1639,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1640,1640,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1641,1641,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1642,1642,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1643,1643,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1644,1644,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1645,1645,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1646,1646,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1647,1647,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1648,1648,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1649,1649,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1650,1650,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1651,1651,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1652,1652,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1653,1653,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1654,1654,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1655,1655,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1656,1656,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1657,1657,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1658,1658,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1659,1659,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1660,1660,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1661,1661,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1662,1662,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1663,1663,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1664,1664,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1665,1665,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1666,1666,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1667,1667,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1668,1668,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1669,1669,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1670,1670,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1671,1671,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1672,1672,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1673,1673,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1674,1674,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1675,1675,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1676,1676,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1677,1677,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1693,1678,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1694,1679,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1704,1680,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1730,1681,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1731,1682,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1732,1683,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1733,1684,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1734,1685,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1735,1686,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1736,1687,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1737,1688,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1738,1689,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1739,1690,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1740,1691,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1741,1692,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1742,1693,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1743,1694,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1744,1695,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1745,1696,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1746,1697,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1747,1698,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1748,1699,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1749,1700,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1750,1701,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1751,1702,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1752,1703,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1753,1704,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1754,1705,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1755,1706,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1756,1707,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1757,1708,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1758,1709,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1759,1710,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1760,1711,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1761,1712,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1777,1713,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1778,1714,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1788,1715,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1791,1716,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1792,1717,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1801,1718,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1814,1719,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1815,1720,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1929,1721,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1971,1722,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1987,1723,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1988,1724,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2011,1725,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2103,1726,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2104,1727,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2105,1728,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2106,1729,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2107,1730,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2108,1731,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2109,1732,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2110,1733,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2111,1734,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2112,1735,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2113,1736,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2114,1737,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2115,1738,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2116,1739,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2117,1740,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2118,1741,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2119,1742,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2120,1743,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2121,1744,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2122,1745,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2123,1746,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2124,1747,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2125,1748,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2126,1749,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2127,1750,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2128,1751,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2129,1752,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2130,1753,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2131,1754,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2132,1755,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2133,1756,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2134,1757,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2135,1758,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2136,1759,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2137,1760,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2138,1761,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2139,1762,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2140,1763,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2141,1764,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2142,1765,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2143,1766,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2144,1767,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2145,1768,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2146,1769,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2147,1770,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2148,1771,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2149,1772,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2150,1773,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2151,1774,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2152,1775,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2153,1776,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2154,1777,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2155,1778,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2156,1779,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2157,1780,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2158,1781,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2159,1782,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2160,1783,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2161,1784,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2162,1785,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2163,1786,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2164,1787,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2165,1788,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2166,1789,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2167,1790,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2168,1791,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2169,1792,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2170,1793,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2171,1794,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2172,1795,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2175,1796,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2176,1797,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2177,1798,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2178,1799,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2179,1800,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2180,1801,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2181,1802,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2182,1803,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2183,1804,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2184,1805,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2185,1806,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2186,1807,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2187,1808,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2188,1809,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2189,1810,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2190,1811,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2191,1812,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2192,1813,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2193,1814,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2194,1815,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2195,1816,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2196,1817,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2197,1818,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2198,1819,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2199,1820,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2200,1821,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2201,1822,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2202,1823,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2203,1824,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2204,1825,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2205,1826,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2206,1827,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2207,1828,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2208,1829,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2209,1830,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2210,1831,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2211,1832,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2212,1833,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2213,1834,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2214,1835,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2215,1836,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2216,1837,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2217,1838,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2218,1839,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2219,1840,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2220,1841,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2221,1842,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2222,1843,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2223,1844,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2224,1845,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2225,1846,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2226,1847,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2227,1848,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2228,1849,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2229,1850,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2230,1851,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2231,1852,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2232,1853,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2233,1854,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2234,1855,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2235,1856,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2236,1857,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2237,1858,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2238,1859,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2239,1860,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2240,1861,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2241,1862,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2242,1863,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2243,1864,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2244,1865,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2292,1866,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2312,1867,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2395,1868,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2399,1869,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2433,1870,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2461,1871,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2462,1872,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2463,1873,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2464,1874,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2465,1875,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2466,1876,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2467,1877,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2468,1878,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2469,1879,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2470,1880,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2471,1881,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2472,1882,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2473,1883,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2474,1884,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2475,1885,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2476,1886,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2477,1887,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2478,1888,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2479,1889,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2480,1890,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2481,1891,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2482,1892,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2483,1893,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2484,1894,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2485,1895,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2486,1896,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2487,1897,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2488,1898,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2489,1899,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2490,1900,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2557,1901,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2575,1902,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2654,1903,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2663,1904,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2683,1905,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2688,1906,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2706,1907,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2867,1908,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2881,1909,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2943,1910,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2944,1911,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2947,1912,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2952,1913,2,username,"El campo no correponde a un username en la tabla usarios Ases."
2960,1914,2,username,"El campo no correponde a un username en la tabla usarios Ases."
